Ration_ID,Name,Age,Gender,Address,Phone_No,Aadhaar_ID,Block,Income_Level,Dependent1_Name,Dependent1_Aadhaar_ID,Dependent1_Relation,Dependent1_Age,Dependent2_Name,Dependent2_Aadhaar_ID,Dependent2_Relation,Dependent2_Age,Dependent3_Name,Dependent3_Aadhaar_ID,Dependent3_Relation,Dependent3_Age,Dependent4_Name,Dependent4_Aadhaar_ID,Dependent4_Relation,Dependent4_Age,Dependent5_Name,Dependent5_Aadhaar_ID,Dependent5_Relation,Dependent5_Age,Rice_Entitled,Rice_Claimed,Wheat_Entitled,Wheat_Claimed,Sugar_Entitled,Sugar_Claimed,Kerosene_Entitled,Kerosene_Claimed,ToorDal_Entitled,ToorDal_Claimed,ChanaDal_Entitled,ChanaDal_Claimed,UradDal_Entitled,UradDal_Claimed,Salt_Entitled,Salt_Claimed,MustardOil_Entitled,MustardOil_Claimed,SunflowerOil_Entitled,SunflowerOil_Claimed,Subsidy_Availed,Percent_Ration_Left,Num_Dependents,Over_Claim_Flag,Duplicate_Aadhaar_Flag,Income_Subsidy_Mismatch,Fraud_Label
RAT10534,Triveni Sibal,30,Male,"H.No. 318, Modi Chowk, Indore 686265",6275908944813,625329107909,Block4,High,Wyatt,163112599971,Parent,24,,,,,,,,,,,,,,,,,4,6,2,2,3,3,5,5,1,1,3,6,5,5,3,3,3,3,4,4,Yes,-15.15,1,1,0,1,1
RAT10535,Deepa Das,39,Female,"16, Raju Road, Pondicherry-667611",3733683256547,426596367453,Block3,High,Damyanti,406679445713,Spouse,57,Shivansh,497917531711,Son,3,Girindra,466233409204,Spouse,40,,,,,,,,,2,2,3,3,1,1,4,4,2,2,5,5,4,7,5,5,5,5,4,4,Yes,-8.57,3,1,0,1,1
RAT10536,Sai Acharya,39,Male,"30/850, Bora Ganj, Anantapur-555576",3345623714082,413793370793,Block2,Medium,Abha,654254233084,Son,31,Eshana,850916787828,Son,18,Geetika,749978204546,Parent,18,Rajata,967329300012,Daughter,25,Naksh,589536993788,Spouse,26,2,2,1,1,5,5,4,4,1,2,2,2,3,3,3,3,3,3,1,4,Yes,-16.0,5,1,0,0,1
RAT10537,Noah Buch,29,Female,"53/248, Raj, Yamunanagar-805545",6657612011800,904176109784,Block2,High,Bhavya,908897293217,Daughter,36,Arjun,586863733946,Daughter,59,Gaurav,840208746739,Daughter,10,Onveer,634626371951,Spouse,56,Jai,438588337667,Spouse,29,3,3,5,5,1,1,5,5,3,3,4,4,1,1,1,1,4,4,2,2,Yes,0.0,5,0,0,1,1
RAT10538,Leela Loke,62,Female,"04/31, Salvi Circle, Barasat 771909",3185365730712,748026099624,Block3,Low,Yashoda,388892030483,Parent,37,,,,,,,,,,,,,,,,,1,1,2,2,3,3,1,1,1,1,4,4,1,1,3,3,1,1,1,1,No,0.0,1,0,0,0,1
RAT10539,Zinal Thakkar,33,Female,"60/099, Sahota Road, Rajkot-155134",6483544064581,535911186142,Block4,High,Yashica,628303713355,Parent,60,Vrishti,621118418755,Parent,2,Avni,943407341725,Parent,43,Deepa,345366364986,Parent,30,Charan,804205338600,Daughter,40,1,1,3,3,5,5,3,3,1,1,5,5,3,3,4,4,1,1,2,2,No,0.0,5,0,0,0,1
RAT10540,Ikbal Chawla,66,Female,"90/42, Dey Ganj, Chennai-526268",7806299491221,140691885833,Block3,Low,Pratyush,243557419021,Daughter,12,Nihal,840440268092,Parent,56,Guneet,228075853628,Son,57,,,,,,,,,5,5,1,1,5,5,5,5,2,3,2,2,4,4,2,2,1,2,4,4,No,-6.45,3,1,0,0,1
RAT10541,Krisha Parmer,29,Male,"80, Chaudhary Path, Chandigarh-293382",4543353119966,555751520518,Block4,Medium,Tanish,372680362957,Son,7,Krishna,128590865334,Spouse,31,Zehaan,895941670623,Parent,56,Naveen,197867028089,Son,37,Bishakha,172974932523,Daughter,59,3,3,3,5,4,4,1,4,2,2,4,4,5,5,5,5,5,5,1,1,Yes,-15.15,5,1,0,0,1
RAT10542,Amruta Koshy,34,Female,"96, Sundaram Zila, Raipur-686163",7637863922001,975068311411,Block3,Low,Dakshesh,187260129893,Spouse,3,Champak,618046739550,Parent,56,,,,,,,,,,,,,3,3,1,2,1,1,4,4,5,5,3,6,1,1,5,8,4,4,4,4,No,-22.58,2,1,0,0,1
RAT10543,Garima Handa,48,Female,"75/20, Gola Marg, Kozhikode 750234",3960851088174,975323003051,Block4,Medium,Chameli,169571913172,Son,29,Sanaya,476167257249,Parent,34,Chakrika,236605422500,Daughter,50,Falan,841168021742,Parent,9,Turvi,379780116866,Son,38,5,5,1,1,2,5,5,5,2,2,5,8,5,5,3,3,5,5,1,1,Yes,-17.65,5,1,0,0,1
RAT10544,Aarini Doctor,66,Female,"98/50, Bhargava Street, Sirsa-851674",7235951973403,348811886036,Block5,Medium,Vyanjana,698053759900,Son,59,Sarthak,866598296003,Daughter,51,,,,,,,,,,,,,4,4,2,2,4,4,2,2,1,1,1,4,2,5,4,6,2,2,1,1,No,-34.78,2,1,0,0,1
RAT10545,Nirja Dhaliwal,59,Female,"276, Menon Street, North Dumdum-253377",3850545111869,572097216531,Block2,Low,Indira,126229156986,Son,17,Maya,206232422338,Son,27,Veda,487651614544,Spouse,47,,,,,,,,,4,4,3,3,1,1,5,5,2,2,3,3,2,2,3,3,2,2,2,2,Yes,0.0,3,0,0,0,1
RAT10546,Jalsa Oza,53,Female,"H.No. 29, Raman Path, Dhanbad 406341",6421787796917,954390684237,Block4,High,Edhitha,406189739336,Daughter,38,Bhavya,219482158276,Daughter,35,Yashodhara,328273002976,Son,17,,,,,,,,,3,3,3,3,4,4,3,3,2,2,2,2,1,1,1,1,1,1,1,1,No,0.0,3,0,0,0,1
RAT10547,Lavanya Basak,26,Male,"42/40, Sawhney Marg, Panvel 604776",4435732601783,119507302424,Block1,Low,Aryan,875161920206,Son,53,Bachittar,913250964205,Son,40,Azad,604740373282,Parent,29,Nitara,498926083689,Daughter,53,,,,,1,1,3,3,2,3,1,1,2,2,3,3,4,4,3,3,3,6,4,5,Yes,-19.23,4,1,0,0,1
RAT10548,Gauri Thaman,70,Female,"H.No. 45, Prakash, Nanded-597266",0741227106857,926888833160,Block3,High,Fiyaz,692499143355,Spouse,19,Jeevika,754687176872,Parent,53,,,,,,,,,,,,,4,4,4,4,5,5,1,4,5,7,5,5,5,7,5,5,2,2,1,1,Yes,-18.92,2,1,0,1,1
RAT10549,Eesha Divan,44,Male,"608, Taneja Chowk, Durg-573815",3215278788914,574117277754,Block1,Low,Bhanumati,151549425738,Parent,22,Yuvraj,869724951786,Daughter,58,Alexander,505347479089,Spouse,25,Hemangini,457279908610,Daughter,51,Krishna,137794075101,Daughter,58,4,7,1,1,3,3,1,1,4,4,5,5,2,2,5,5,3,4,4,4,Yes,-12.5,5,1,0,0,1
RAT10550,Tanveer Golla,26,Male,"284, Naik Circle, Tiruvottiyur-690454",6470010549158,768002380347,Block2,Medium,,,,,,,,,,,,,,,,,,,,,5,5,3,6,4,4,4,4,5,5,3,3,1,1,5,8,2,2,2,2,Yes,-17.65,0,1,0,0,1
RAT10551,Isaiah Bera,38,Male,"55, Handa Zila, Kumbakonam 765907",6677196566521,513273238234,Block4,Medium,Vanya,776725474640,Spouse,12,,,,,,,,,,,,,,,,,1,1,1,1,3,3,3,3,4,4,3,3,4,4,4,6,2,2,3,6,No,-17.86,1,1,0,0,1
RAT10552,Vidhi Sen,53,Female,"H.No. 261, Varty Chowk, Kota-816886",9660079418846,466515814093,Block2,Medium,Imaran,247815487350,Parent,13,Manthan,131714179120,Parent,10,,,,,,,,,,,,,1,1,2,2,2,3,3,3,1,1,5,5,5,5,5,5,1,4,4,4,Yes,-13.79,2,1,0,0,1
RAT10553,Aditya Rai,55,Female,"84/395, Khosla Path, Ratlam-540773",5456795910851,462486642341,Block1,Low,Yashawini,144089128115,Daughter,2,Nathan,489174585411,Son,1,Ekavir,151903997837,Parent,34,,,,,,,,,1,1,1,1,4,6,3,3,1,1,4,7,3,3,2,2,3,3,5,6,No,-22.22,3,1,0,0,1
RAT10554,Jonathan Yadav,27,Female,"48/877, Karan Path, Bhind 672259",6745480353275,142040691854,Block3,High,Rayaan,219378018834,Daughter,50,,,,,,,,,,,,,,,,,5,8,1,1,1,1,4,4,1,3,3,5,5,5,3,4,3,6,5,5,Yes,-35.48,1,1,0,1,1
RAT10555,Idika Lad,59,Female,"H.No. 251, Narasimhan Zila, Ongole 603353",7891746173019,236686875190,Block3,Low,Yatan,273391060832,Daughter,15,Omkaar,526722209955,Son,36,Manthan,902092481486,Parent,34,,,,,,,,,3,3,3,3,2,4,4,4,4,7,5,5,5,5,2,2,2,2,3,3,Yes,-15.15,3,1,0,0,1
RAT10556,Om Rege,55,Male,"H.No. 398, Memon Road, Mahbubnagar-585991",5276497789997,535776358915,Block2,Low,Bachittar,550883290721,Son,5,Naksh,525744587400,Spouse,17,Zehaan,326471448103,Parent,29,Rishi,191287547805,Spouse,37,,,,,2,4,5,5,1,1,1,1,5,5,1,3,4,5,1,1,4,4,2,2,Yes,-19.23,4,1,0,0,1
RAT10557,Tanay Datta,30,Female,"192, Gandhi Circle, Guntur 039944",5892498487510,609539357704,Block1,Low,Harita,425312987020,Parent,32,Dayita,725998750432,Parent,41,Guneet,967789145762,Son,9,Chasmum,783371416049,Parent,52,,,,,2,2,4,4,2,2,4,4,5,5,4,4,5,5,3,3,4,4,3,3,Yes,0.0,4,0,0,0,1
RAT10558,Yug Mitter,68,Male,"H.No. 30, Sani Path, Kavali 628815",9904063011355,979830074484,Block5,Medium,Yoshita,680961189407,Spouse,52,Yahvi,601355036289,Daughter,6,Lakshit,918300749350,Daughter,59,Qabil,835053214015,Parent,58,Chasmum,593611691783,Daughter,15,5,6,1,1,3,3,5,5,3,4,3,3,2,2,3,5,2,2,3,3,No,-13.33,5,1,0,0,1
RAT10559,Zilmil Pau,47,Male,"915, Yohannan Chowk, Anand-149072",0171060144563,401388621187,Block4,High,Ayush,636736957972,Daughter,48,,,,,,,,,,,,,,,,,3,3,4,4,2,2,4,4,4,4,1,1,1,1,3,3,5,5,4,4,No,0.0,1,0,0,0,1
RAT10560,Riya Dugal,51,Male,"186, Naidu Street, Motihari-332254",5729905693803,603135840852,Block3,High,,,,,,,,,,,,,,,,,,,,,1,1,5,5,3,5,5,5,4,4,5,6,3,3,3,3,2,2,1,1,Yes,-9.38,0,1,0,1,1
RAT10561,Naksh Baral,32,Male,"16, Sarma Street, Aligarh-821731",2642635189091,567585465649,Block3,Medium,,,,,,,,,,,,,,,,,,,,,3,3,4,4,3,5,5,6,1,1,4,4,2,4,1,1,4,4,4,4,No,-16.13,0,1,0,0,1
RAT10562,Vasana Dixit,51,Male,"H.No. 669, Comar Ganj, Khammam-895620",6898901486367,599528180246,Block3,Medium,Tamanna,299353737702,Daughter,30,Abha,387664205130,Spouse,12,Anita,368759027252,Parent,13,Yutika,471467377539,Daughter,58,Shivani,533621820853,Spouse,60,3,3,2,2,5,5,2,2,4,4,2,2,1,1,1,4,2,2,3,3,No,-12.0,5,1,0,0,1
RAT10563,Samuel Kothari,44,Female,"H.No. 350, Shankar Circle, Anand-585869",7302738289358,572503893370,Block4,Low,Neha,613101450367,Parent,16,Ojas,938535152745,Spouse,39,Gavin,743600801479,Daughter,52,Ryan,587432589464,Daughter,26,Lakshit,639692279705,Parent,9,5,5,4,5,5,5,5,5,5,6,1,4,2,2,2,2,2,2,1,1,Yes,-15.62,5,1,0,0,1
RAT10564,Bhavna Sunder,28,Female,"31/096, Hayre Road, Siliguri-702590",2445811623734,332206756811,Block4,Medium,Indrajit,432076650006,Parent,46,Ekalinga,611624410540,Son,50,Samaksh,930640436861,Daughter,23,Farhan,831028039653,Parent,15,,,,,4,4,5,5,4,4,1,1,1,1,1,1,1,1,2,2,3,3,5,5,No,0.0,4,0,0,0,1
RAT10565,Nachiket Vala,46,Female,"51, Date Road, Bathinda-311657",0240407276197,584749794544,Block4,Medium,Chatura,450210177873,Spouse,20,Maanas,376457347122,Daughter,15,Vrinda,862828053572,Spouse,15,,,,,,,,,3,3,3,3,2,2,3,4,5,5,1,1,5,5,1,1,3,3,4,6,No,-10.0,3,1,0,0,1
RAT10566,Wahab Keer,63,Female,"32, Khatri, Avadi 040140",2087577987531,510622708598,Block3,Medium,,,,,,,,,,,,,,,,,,,,,2,2,3,3,2,2,3,3,1,1,5,7,3,3,3,3,2,2,1,1,No,-8.0,0,1,0,0,1
RAT10567,Aarush Tiwari,70,Male,"H.No. 222, Shanker Chowk, Vijayawada-889101",1913013363394,964292298679,Block5,Low,Hemang,828046960843,Parent,12,,,,,,,,,,,,,,,,,1,3,3,5,5,5,5,6,5,5,3,5,2,4,2,2,5,5,1,4,Yes,-37.5,1,1,0,0,1
RAT10568,Varenya Ravi,59,Male,"46/207, Prasad Road, Sultan Pur Majra-766505",4913906489933,679016467744,Block4,Low,Anthony,130810811703,Spouse,17,Upasna,304765048991,Son,55,Xiti,647024776901,Daughter,15,,,,,,,,,5,5,2,2,2,2,5,5,2,2,1,1,1,1,4,5,2,2,5,6,Yes,-6.9,3,1,0,0,1
RAT10569,Oliver Bumb,38,Male,"769, Dani Circle, Danapur 570469",3926690560793,168246014928,Block1,Medium,,,,,,,,,,,,,,,,,,,,,3,3,3,3,2,3,4,4,3,3,4,4,3,3,3,5,1,1,3,3,Yes,-10.34,0,1,0,0,1
RAT10570,Tripti Ratti,47,Male,"109, Parekh Road, Karimnagar 419653",0078353469265,567394491204,Block4,Medium,,,,,,,,,,,,,,,,,,,,,1,3,4,4,5,5,1,1,4,4,4,4,1,1,1,1,2,4,5,5,No,-14.29,0,1,0,0,1
RAT10571,Sanya Dada,69,Male,"96/469, Merchant Ganj, Bellary 983391",4343868509830,109032727954,Block3,Low,Luke,263587719461,Daughter,54,Vedant,980383388249,Spouse,4,Ranveer,551345107694,Daughter,21,Xavier,330031423747,Spouse,58,Reyansh,573709536182,Daughter,47,5,5,4,4,2,4,4,4,2,2,4,4,1,1,1,1,1,1,2,2,Yes,-7.69,5,1,0,0,1
RAT10572,Eiravati Vaidya,67,Male,"H.No. 56, Mutti Marg, Bathinda-536079",8687001905223,709002596254,Block3,Low,Anamika,829129909120,Daughter,9,Maya,868927088656,Son,1,,,,,,,,,,,,,2,2,2,5,4,4,5,5,2,4,4,4,4,4,3,3,3,3,1,1,Yes,-16.67,2,1,0,0,1
RAT10573,Saumya Dora,32,Female,"H.No. 418, Gokhale Road, Shimla-218008",4130157353190,332187101681,Block5,High,Amrita,805368559196,Daughter,2,,,,,,,,,,,,,,,,,5,5,3,3,3,3,5,5,2,4,1,1,3,3,3,3,2,2,2,2,No,-6.9,1,1,0,0,1
RAT10574,Gagan Ganesh,46,Male,"860, Kamdar Path, Dewas-897978",8380473963474,317166533881,Block3,High,Geetika,852255670717,Daughter,40,,,,,,,,,,,,,,,,,3,5,4,7,2,2,3,3,5,8,2,2,1,1,1,2,1,1,2,2,No,-37.5,1,1,0,0,1
RAT10575,Orinder Jayaraman,61,Male,"54/24, Hegde Ganj, Madurai 179202",5443218810134,654545673013,Block4,Low,Omaja,444101862457,Spouse,6,Zehaan,167417262352,Parent,2,,,,,,,,,,,,,2,4,2,2,3,5,5,5,2,3,4,4,5,8,2,3,3,3,3,3,No,-29.03,2,1,0,0,1
RAT10576,Triya Ahluwalia,49,Female,"H.No. 816, Shere Nagar, Burhanpur-212824",5389874283684,259815285304,Block4,High,Chavvi,924517815809,Parent,54,Hiral,102452669012,Parent,41,Krish,128495906495,Son,24,Ria,152406719611,Spouse,27,,,,,3,3,3,3,5,5,3,3,2,4,1,1,3,3,4,4,2,2,1,1,No,-7.41,4,1,0,0,1
RAT10577,Nisha Ratta,30,Male,"H.No. 00, Mohan Circle, Morbi-972264",5092732852435,740408031163,Block3,Medium,Mitali,503712342434,Son,52,Devansh,688585993830,Parent,49,Saanvi,658706440413,Spouse,53,Kashish,917910450503,Parent,51,Chaaya,162058366440,Parent,55,5,5,5,5,5,8,4,4,4,4,4,4,4,4,3,3,3,3,1,1,Yes,-7.89,5,1,0,0,1
RAT10578,Sneha Bajwa,25,Female,"22/862, Ramaswamy Road, Tadipatri 583370",6806936038165,737124956931,Block3,Low,Vrinda,997819888206,Parent,44,Raksha,400942024770,Parent,51,Bhavna,331800110813,Daughter,51,Jagvi,470241930797,Spouse,55,,,,,1,4,2,2,5,6,4,4,1,1,2,2,3,3,2,2,5,6,1,1,Yes,-19.23,4,1,0,0,1
RAT10579,Ojas Gill,49,Male,"H.No. 04, Shanker Zila, Mumbai 054729",2153968104407,141859868820,Block4,Low,Fiyaz,282282375169,Spouse,44,Avi,968535178236,Son,20,,,,,,,,,,,,,2,4,4,4,5,5,4,4,4,5,4,4,3,3,3,3,5,8,2,2,Yes,-16.67,2,1,0,0,1
RAT10580,Timothy Bera,40,Male,"H.No. 44, Wali Path, Gudivada 396166",3299502436137,365812475084,Block2,High,Abdul,452068656736,Daughter,57,Ekansh,779257205655,Spouse,38,,,,,,,,,,,,,5,5,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,5,5,Yes,0.0,2,0,0,1,1
RAT10581,Idika Trivedi,43,Female,"42/324, Thaman Path, Mathura-835206",6128593132269,932399978656,Block1,High,Nitara,311808579021,Parent,5,Rudra,572242928176,Parent,1,Vidhi,256061794532,Daughter,36,Omisha,207312212226,Parent,54,,,,,3,3,3,3,4,4,4,4,4,6,4,4,3,3,4,4,5,5,1,4,Yes,-14.29,4,1,0,1,1
RAT10582,Yuvraj Palla,47,Female,"H.No. 42, Brahmbhatt, Rajpur Sonarpur 499394",3524727158866,666433888035,Block4,High,Chanchal,925948848525,Daughter,25,Vasudha,589997018207,Son,34,Baghyawati,295900383349,Son,9,,,,,,,,,5,5,5,5,5,5,2,2,4,4,5,5,2,2,1,1,5,5,1,1,Yes,0.0,3,0,0,1,1
RAT10583,Bina Kaul,28,Female,"17/32, Zacharia Nagar, Ambarnath 001830",3888986081093,611660500287,Block4,High,Tara,406099040456,Daughter,56,Raagini,799529617481,Son,60,Osha,460933337955,Daughter,23,Samarth,133725353468,Son,23,,,,,3,3,3,6,1,1,2,4,1,4,4,4,3,3,1,1,2,2,1,2,Yes,-42.86,4,1,0,1,1
RAT10584,Bina Om,34,Female,"46/211, Swamy Circle, Eluru 598954",5347654582802,824147257504,Block4,Low,Oviya,585485884233,Parent,10,Diya,144524707963,Daughter,48,,,,,,,,,,,,,3,3,3,6,1,1,5,5,2,2,2,2,4,6,5,6,4,4,2,2,Yes,-19.35,2,1,0,0,1
RAT10585,Arya Buch,43,Male,"42, Jani Chowk, Bangalore 382237",2634760518079,142652541690,Block3,Medium,,,,,,,,,,,,,,,,,,,,,4,4,3,3,2,2,1,1,3,3,2,2,4,4,3,3,5,5,4,4,No,0.0,0,0,0,0,0
RAT10586,Devansh Tak,38,Female,"H.No. 189, Varughese Street, Shimoga 490684",2608921943505,653961071148,Block3,Medium,Meera,983014985697,Spouse,11,Harinakshi,162839930582,Spouse,44,Hitesh,468097957282,Parent,28,Vasana,148920761567,Spouse,40,,,,,2,3,2,5,4,4,5,5,2,2,2,2,5,5,2,2,3,3,1,1,No,-14.29,4,1,0,0,1
RAT10587,Sara Lata,60,Male,"03, Gulati Path, Hubli–Dharwad 517714",2572163188750,145689206088,Block2,Low,Ubika,334535805642,Daughter,21,Gagan,950261838633,Parent,5,,,,,,,,,,,,,2,2,2,2,4,4,1,1,2,2,1,1,3,3,3,3,4,6,4,4,No,-7.69,2,1,0,0,1
RAT10588,Siddharth Amble,64,Female,"54/702, Yogi Nagar, Chittoor-542380",5893153604701,142119041737,Block4,Medium,Ikbal,889576193868,Parent,47,Anya,441616080642,Parent,34,Matthew,971532282900,Parent,36,,,,,,,,,5,5,2,2,4,4,4,4,3,3,4,4,5,5,5,7,5,5,1,4,Yes,-13.16,3,1,0,0,1
RAT10589,Advik Memon,40,Female,"68, Parmar, Raiganj 620864",0810348363077,863040760327,Block4,Medium,Indrajit,923303849430,Son,57,Leela,922424355727,Daughter,59,Chakrika,149238812167,Son,38,Anmol,980849335445,Parent,46,Ojasvi,780390003055,Spouse,44,1,1,3,3,3,6,5,5,4,6,4,4,1,1,2,2,5,8,4,4,Yes,-25.0,5,1,0,0,1
RAT10590,Balvan Taneja,35,Male,"H.No. 96, Mukherjee Path, Guna-241359",7500903006185,266514591512,Block2,High,Fiyaz,138147182537,Spouse,27,Anusha,306848372398,Son,54,Manya,399487429107,Son,17,,,,,,,,,1,1,2,2,2,4,1,1,2,4,1,1,4,4,4,4,3,3,3,3,Yes,-17.39,3,1,0,1,1
RAT10591,Kabir Dar,58,Male,"77/115, Chopra, Satna-770791",8316361539982,872829258900,Block2,Medium,Deepa,992168248648,Parent,22,Patrick,476053922903,Son,57,Wridesh,858097522727,Daughter,37,Sachi,894876064626,Spouse,15,Shivani,647519036396,Parent,25,1,1,5,5,3,3,1,1,2,2,5,5,4,7,3,3,1,1,2,2,Yes,-11.11,5,1,0,0,1
RAT10592,Oliver Sangha,35,Male,"90, Varty Marg, Durg 017446",5348352392183,866912202210,Block4,Medium,,,,,,,,,,,,,,,,,,,,,3,3,1,1,2,2,3,3,5,5,4,4,4,4,5,8,4,4,5,8,Yes,-16.67,0,1,0,0,1
RAT10593,Chaaya Gour,35,Male,"82/79, Gill Ganj, Tiruvottiyur 646223",7772239510599,759130028837,Block1,Low,Azad,657929277150,Parent,25,Zarna,426868467225,Daughter,23,Isha,501120648675,Parent,34,Laksh,862998860901,Daughter,5,,,,,1,3,1,4,2,5,5,5,4,4,4,4,2,2,3,3,5,7,5,5,No,-31.25,4,1,0,0,1
RAT10594,Ryan Deshmukh,37,Female,"47, Mahal, Rourkela 008767",3107613891539,416197807155,Block2,Medium,Vaishnavi,353069099001,Daughter,13,Kashish,999372994629,Daughter,36,Lekha,391920409588,Son,28,Ishaan,381340999619,Parent,22,Gavin,723563884457,Parent,41,1,1,1,4,3,3,4,4,1,1,1,1,3,3,4,4,5,5,3,3,Yes,-11.54,5,1,0,0,1
RAT10595,Ekbal Naidu,57,Male,"H.No. 449, Lalla Circle, Nadiad 545216",8408134362896,955441664920,Block3,Medium,Gaurav,750984133176,Parent,11,Damyanti,241629627966,Spouse,41,Vasana,817622151412,Spouse,17,Inaya,659038080506,Parent,27,,,,,2,3,2,2,1,1,2,3,5,5,3,4,2,2,4,4,5,5,5,5,No,-9.68,4,1,0,0,1
RAT10596,Dakshesh Bhavsar,63,Male,"H.No. 622, Dasgupta Road, Bhopal 180568",8303690302834,962270298451,Block3,High,Fariq,511622260988,Daughter,59,,,,,,,,,,,,,,,,,1,1,1,1,4,7,1,1,4,4,1,1,1,1,4,4,2,2,1,1,No,-15.0,1,1,0,0,1
RAT10597,Vamakshi Mishra,51,Male,"H.No. 950, Barad Nagar, Durgapur 057933",5348214312359,687739248178,Block1,Medium,,,,,,,,,,,,,,,,,,,,,3,3,4,5,2,2,2,2,2,2,5,5,5,8,5,5,3,5,5,5,Yes,-16.67,0,1,0,0,1
RAT10598,Wriddhish Suresh,40,Female,"H.No. 692, Sabharwal Marg, Ranchi 676819",4545645042313,620675321191,Block5,Medium,Priya,368501219648,Daughter,1,Vasana,206116832589,Spouse,56,Anya,272376900352,Son,13,,,,,,,,,2,2,5,5,2,2,4,5,4,4,2,2,4,4,5,5,5,5,3,3,Yes,-2.78,3,1,0,0,1
RAT10599,Agastya Chahal,55,Female,"79, Oza Marg, Saharsa 367304",4715351854769,444876558645,Block5,Low,Abdul,812681308992,Daughter,35,Lekha,355673868553,Parent,43,Teerth,831681636080,Son,7,Bhavini,236401278336,Daughter,27,,,,,5,5,2,3,3,3,2,5,5,5,3,3,5,7,2,4,5,5,5,5,Yes,-21.62,4,1,0,0,1
RAT10600,Pranit Madan,29,Male,"09/958, Virk Circle, Jhansi-493717",3010118665847,458946901261,Block5,High,,,,,,,,,,,,,,,,,,,,,1,2,4,4,4,4,5,5,2,2,3,3,2,2,5,7,2,2,2,4,Yes,-16.67,0,1,0,1,1
RAT10601,Anmol Desai,63,Female,"H.No. 477, Sankaran Circle, Chandigarh 977564",4161453774197,967011277413,Block3,Low,Yochana,661243173274,Spouse,6,Manan,347952058731,Daughter,2,Osha,972289280341,Son,18,Saksham,798640668417,Parent,60,Atharv,294120338579,Son,18,1,1,3,3,1,1,3,3,3,3,5,5,3,3,1,1,4,4,1,2,Yes,-4.0,5,1,0,0,1
RAT10602,Sarthak Dua,51,Male,"H.No. 153, Swamy Chowk, Bhiwandi-716058",3160774354053,818828718310,Block3,Medium,Chaitaly,533930113636,Spouse,46,,,,,,,,,,,,,,,,,4,4,5,5,1,1,2,2,2,2,5,8,2,2,1,1,4,4,5,5,Yes,-9.68,1,1,0,0,1
RAT10603,Reva Shan,56,Male,"791, Mangat Road, Cuttack-580856",7682091171649,968946548472,Block5,Medium,,,,,,,,,,,,,,,,,,,,,5,5,5,6,1,4,5,5,2,5,5,6,1,2,5,5,1,1,3,6,No,-36.36,0,1,0,0,1
RAT10604,Ubika Chand,60,Male,"74/64, Madan, Bangalore-971208",9816656753944,273425583685,Block2,Low,,,,,,,,,,,,,,,,,,,,,1,1,4,4,1,1,1,1,3,5,5,8,2,2,3,3,4,4,4,4,Yes,-17.86,0,1,0,0,1
RAT10605,Azad Bakshi,39,Male,"H.No. 64, Konda Road, Bhusawal 431330",4849495603459,531518980229,Block5,Low,Charles,593132259771,Parent,59,Varsha,728086712603,Parent,36,,,,,,,,,,,,,3,3,5,5,2,2,5,5,5,5,4,4,4,5,2,2,1,1,4,4,Yes,-2.86,2,1,0,0,1
RAT10606,Sai Chacko,29,Female,"95, Sarkar Chowk, Ghaziabad-555981",5629192984980,154615937927,Block1,Low,Wazir,391186861183,Son,47,Orinder,328582941405,Parent,43,Anmol,625254595130,Son,14,Aarna,483309757886,Daughter,5,,,,,2,4,5,8,2,2,5,5,1,1,1,1,3,3,4,4,4,4,1,1,No,-17.86,4,1,0,0,1
RAT10607,Samuel Chada,29,Female,"29/54, Balasubramanian Zila, Imphal-505335",6609068718740,481029020272,Block2,High,,,,,,,,,,,,,,,,,,,,,2,2,5,5,1,1,4,4,5,5,4,4,4,4,2,2,1,4,5,6,Yes,-12.12,0,1,0,1,1
RAT10608,Samesh Yadav,36,Male,"582, Korpal, Mumbai 229543",1613493998833,535415499454,Block1,High,Manbir,330687963518,Spouse,13,,,,,,,,,,,,,,,,,5,5,5,8,3,3,1,1,2,2,5,5,4,4,4,4,1,1,2,3,No,-12.5,1,1,1,0,1
RAT10609,Rudra Oak,38,Male,"H.No. 58, Borah Zila, Naihati-781644",9550851815721,318052461174,Block2,Low,Pranit,480032361465,Daughter,54,,,,,,,,,,,,,,,,,4,4,5,5,1,1,1,1,1,1,1,1,5,5,4,4,3,3,5,5,No,0.0,1,0,0,0,1
RAT10610,Osha Bandi,61,Female,"H.No. 16, Banik Nagar, Ramagundam-015512",4930646545012,983606936931,Block3,High,Advay,980510033876,Daughter,56,,,,,,,,,,,,,,,,,5,7,2,2,1,4,3,4,2,2,1,1,2,2,2,2,5,5,3,3,Yes,-23.08,1,1,0,1,1
RAT10611,Leena Mangat,61,Female,"70/31, Raj Road, Patna 120336",4967267207939,336213538590,Block2,High,Tara,663326313906,Daughter,42,Victor,698771254994,Parent,35,Rachana,779912992996,Son,26,Chaman,220325151297,Son,36,,,,,5,8,3,3,3,3,5,7,5,5,4,4,5,5,2,3,2,2,1,1,No,-17.14,4,1,0,0,1
RAT10612,Kashish Shenoy,27,Female,"68/092, Behl Ganj, Mumbai 010849",7349007681150,498514892900,Block3,Low,Ekaraj,524628502439,Daughter,12,,,,,,,,,,,,,,,,,1,1,5,5,5,7,2,4,2,2,5,5,5,6,2,2,3,3,3,3,No,-15.15,1,1,0,0,1
